game_id,label,fold,home_field___h_consecutive_home,home_field___h_home__close_wr_last_8_games,home_field___h_home__close_wr_ytd,home_field___h_home__ovr_wr_last_8_games,home_field___v_consecutive_visitor,home_field___v_visitor__close_wr_last_8_games,home_field___v_visitor__close_wr_ytd,home_field___v_visitor__ovr_wr_last_4_games,line___close_ou,line___h_close_line,line___h_ml,line___open_ou,matchup___h_wr_ytd,matchup___is_same_division,team_history___h_close_wr_past_2_seasons,team_history___h_close_wr_past_5_games,team_history___h_close_wr_ytd,team_history___h_ovr_wr_past_2_seasons,team_history___h_ovr_wr_ytd,team_history___v_close_wr_past_2_seasons,team_history___v_close_wr_ytd,time_date___day_of_week,time_date___game_time_local,time_date___week_id,travel___h_body_clock_from_last_wk,travel___h_days_since_last_game,travel___h_travel_from_last_game_decay,travel___h_tz_change_last_game,travel___v_days_since_last_game,travel___v_home_body_time,travel___v_travel_from_last_game_decay,travel___v_tz_change_last_game,weather___humidity_pct,weather___is_dome,weather___is_grass,weather___temperature,weather___wind_chill,weather___wind_mph
200710280min,0,4,1,0.5,0.5,0.5,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,37.5,0.0,-110,39.5,0.5,0.0,0.5,0.4,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.0,12.0,8.0,12.0,7.0,12.671829275037604,0.0,7.0,13.0,18.78840863078084,-1.0,0.0,1,0,68.0,68.0,0.0
200712090sfo,0,4,1,0.2,0.25,0.2,1,0.5,0.5833333333333334,0.5,39.0,7.5,290,39.0,0.5,0.0,0.25,0.2,0.25,0.25,0.25,0.5833333333333334,0.5833333333333334,6.0,13.0,14.0,16.0,7.0,41.6077703105718,-3.0,7.0,15.0,30.019243203000656,-2.0,42.0,1,1,53.0,53.0,6.0
200712160tam,1,4,1,0.8333333333333334,0.6153846153846154,0.8333333333333334,1,0.5833333333333334,0.4230769230769231,0.25,37.5,-13.0,-800,39.0,1.0,1.0,0.6153846153846154,0.8,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.4230769230769231,0.4230769230769231,6.0,13.0,15.0,12.0,7.0,13.020132921061135,1.0,6.0,13.0,6.0856093645419,0.0,60.0,1,1,68.0,68.0,25.0
200810050nyg,1,0,2,0.5,0.6666666666666666,1.0,1,0.0,0.3333333333333333,0.0,43.5,-6.5,-280,44.0,0.5,0.0,0.6956521739130435,0.8,0.6666666666666666,0.7391304347826086,1.0,0.5476190476190477,0.3333333333333333,6.0,13.0,5.0,13.0,14.0,0.0,0.0,14.0,10.0,4.725352507633976,3.0,75.0,1,0,60.0,60.0,6.0
200811170buf,0,0,1,0.5,0.4444444444444444,0.75,1,0.75,0.5555555555555556,0.5,41.0,-5.0,-220,43.0,0.5,0.0,0.56,0.2,0.4444444444444444,0.48,0.5555555555555556,0.68,0.5555555555555556,0.0,21.0,11.0,21.0,8.0,5.412392964448043,0.0,11.0,21.0,0.8373038198536052,0.0,66.0,1,0,30.0,22.0,9.0
200812220chi,1,2,3,0.5,0.5,0.7142857142857143,2,0.5,0.4642857142857143,0.0,41.0,-4.0,-215,42.0,0.0,1.0,0.4666666666666667,0.5,0.5,0.5,0.5714285714285714,0.625,0.4642857142857143,0.0,20.0,16.0,20.0,11.0,0.0,0.0,8.0,20.0,9.311757903932683,-1.0,77.0,1,1,2.0,-13.0,9.0
200909270nyj,1,3,2,1.0,1.0,1.0,1,1.0,0.5,0.0,36.0,-1.0,-130,38.0,0.5,0.0,0.5,0.4,1.0,0.6111111111111112,1.0,0.7105263157894737,0.5,6.0,13.0,3.0,13.0,7.0,0.0,0.0,7.0,12.0,13.51786955076131,1.0,90.0,1,0,66.0,66.0,8.0
200911290phi,1,1,1,0.6,0.6,0.6,2,0.5,0.35,0.0,40.5,-10.0,-480,41.0,1.0,1.0,0.6206896551724138,0.6,0.6,0.603448275862069,0.6,0.38461538461538464,0.35,6.0,13.0,12.0,12.0,7.0,12.602775297564412,1.0,7.0,13.0,23.062611026960933,1.0,52.0,1,1,56.0,56.0,10.0
201012120car,0,0,1,0.16666666666666666,0.25,0.16666666666666666,2,0.6666666666666666,0.6666666666666666,0.75,41.5,8.0,310,42.0,0.5,1.0,0.42857142857142855,0.2,0.25,0.32142857142857145,0.08333333333333333,0.6785714285714286,0.6666666666666666,6.0,13.0,14.0,10.0,7.0,43.283874858765806,3.0,7.0,13.0,7.435510426493936,0.0,94.0,1,1,44.0,44.0,14.0
201101020gnb,1,1,2,0.7142857142857143,0.6,0.8571428571428571,1,0.6428571428571429,0.5666666666666667,1.0,43.5,-11.5,-700,41.5,0.0,1.0,0.640625,0.6,0.6,0.625,0.6,0.46774193548387094,0.5666666666666667,6.0,15.0,17.0,15.0,7.0,0.0,0.0,7.0,15.0,2.676431224317191,0.0,49.0,1,1,19.0,5.0,14.0
201210210rai,1,2,1,0.5,0.4,0.5,1,0.75,0.3,0.5,44.5,-6.0,-280,42.5,0.5,0.0,0.5714285714285714,0.4,0.4,0.42857142857142855,0.2,0.42857142857142855,0.3,6.0,13.0,7.0,16.0,7.0,38.00994785924469,-3.0,14.0,16.0,3.9988842197925845,-3.0,49.0,1,1,62.0,62.0,11.0
201309220nyj,1,1,1,1.0,1.0,1.0,1,0.5,1.0,0.5,41.0,-2.5,-140,39.0,0.5,1.0,0.4722222222222222,0.4,1.0,0.3888888888888889,0.5,0.5,1.0,6.0,16.0,3.0,16.0,10.0,1.1355495328392233,0.0,7.0,16.0,5.1041568164688,0.0,46.0,1,0,67.0,67.0,24.0
201311280det,1,4,2,0.4,0.45454545454545453,0.6,1,0.3,0.4090909090909091,0.5,49.5,-6.5,-275,49.5,0.0,1.0,0.4074074074074074,0.2,0.45454545454545453,0.37037037037037035,0.5454545454545454,0.5344827586206896,0.4090909090909091,3.0,25.0,13.0,25.0,4.0,0.0,0.0,4.0,24.0,5.462461376311965,1.0,0.0,1,0,68.0,68.0,0.0
201312150jax,0,1,2,0.2,0.4166666666666667,0.2,2,0.16666666666666666,0.46153846153846156,0.25,43.0,4.0,170,44.0,0.5,0.0,0.39655172413793105,0.8,0.38461538461538464,0.20689655172413793,0.3076923076923077,0.4482758620689655,0.46153846153846156,6.0,13.0,15.0,13.0,10.0,0.0,0.0,7.0,13.0,2.5026081100523956,0.0,0.0,1,1,60.0,60.0,20.0
201412280gnb,1,1,1,0.7857142857142857,0.5666666666666667,1.0,2,0.3333333333333333,0.5357142857142857,0.5,46.5,-9.0,-430,47.5,0.0,1.0,0.484375,0.4,0.5666666666666667,0.609375,0.7333333333333333,0.43548387096774194,0.5,6.0,15.0,17.0,16.0,7.0,17.435463611435747,-1.0,7.0,16.0,2.676431224317191,0.0,69.0,1,1,27.0,21.0,5.0
201509130chi,0,3,1,0.5,0.5,0.5,1,0.5,0.5,0.5,48.5,6.0,230,50.0,0.5,1.0,0.4375,0.4,0.5,0.3125,0.5,0.5833333333333334,0.5,6.0,12.0,1.0,12.0,300.0,0.0,0.0,300.0,12.0,0.0,0.0,39.0,1,1,72.0,72.0,11.0
201509130sdg,1,0,1,0.5,0.5,0.5,1,0.5,0.5,0.5,45.5,-3.5,-180,45.5,0.5,0.0,0.4375,0.4,0.5,0.5625,0.5,0.5,0.5,6.0,13.0,1.0,13.0,300.0,0.0,0.0,300.0,16.0,0.0,0.0,47.0,1,1,84.0,84.0,10.0
201511010chi,0,1,1,0.3333333333333333,0.5,0.3333333333333333,2,0.6666666666666666,0.8333333333333334,0.3333333333333333,44.0,1.5,110,41.5,0.5,1.0,0.45454545454545453,0.6,0.5,0.3181818181818182,0.3333333333333333,0.6818181818181818,0.8333333333333334,6.0,12.0,8.0,13.0,14.0,0.4456863452048042,-1.0,7.0,12.0,4.596032875165277,-1.0,42.0,1,1,62.0,62.0,11.0
201609110phi,1,2,1,0.5,0.5,0.5,1,0.5,0.5,0.5,41.5,-3.5,-200,41.5,0.5,0.0,0.4375,0.6,0.5,0.4375,0.5,0.34375,0.5,6.0,13.0,1.0,13.0,300.0,0.0,0.0,300.0,13.0,0.0,0.0,42.0,1,1,85.0,85.0,14.0
201609250tam,0,0,1,0.5,0.5,0.5,1,0.0,0.5,0.0,40.5,-3.5,-180,42.0,0.5,0.0,0.4444444444444444,0.2,0.5,0.3888888888888889,0.5,0.4722222222222222,0.5,6.0,16.0,3.0,14.0,7.0,30.27258229616033,2.0,7.0,13.0,36.29033496343206,3.0,58.0,1,1,91.0,91.0,4.0
201709170atl,1,4,1,0.5,0.0,0.5,1,0.5,1.0,0.5,54.5,-3.0,-180,53.5,0.5,0.0,0.6,0.4,0.0,0.7,1.0,0.65,1.0,6.0,21.0,2.0,20.0,7.0,8.721756691171786,1.0,7.0,20.0,11.352948071778531,1.0,0.0,1,0,68.0,68.0,0.0
201711050phi,1,2,3,0.75,0.75,1.0,3,0.0,0.35714285714285715,0.0,41.0,-7.0,-330,44.0,0.5,0.0,0.5833333333333334,1.0,0.75,0.5833333333333334,0.875,0.5,0.35714285714285715,6.0,13.0,9.0,13.0,7.0,0.0,0.0,6.0,11.0,19.335168072600247,1.0,0.0,1,1,61.0,61.0,5.0
200710140tam,1,3,1,1.0,0.6,1.0,1,1.0,0.875,1.0,37.0,-2.0,-130,38.0,0.5,0.0,0.6,0.6,0.6,0.6,0.6,0.875,0.875,6.0,13.0,6.0,13.0,7.0,12.342907166806368,0.0,7.0,12.0,9.235887032505321,1.0,62.0,1,1,81.0,81.0,10.0
200710210det,1,1,1,0.75,0.5,1.0,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,45.0,-2.5,-140,44.0,0.5,0.0,0.5,0.5,0.5,0.6,0.6,0.6666666666666666,0.6666666666666666,6.0,13.0,7.0,13.0,14.0,0.6856019419562801,0.0,7.0,13.0,14.37440061921888,0.0,0.0,1,0,68.0,68.0,0.0
200809280tam,1,1,1,1.0,0.6666666666666666,1.0,1,1.0,0.6666666666666666,1.0,43.0,-2.0,-135,42.0,0.5,0.0,0.55,0.4,0.6666666666666666,0.55,0.6666666666666666,0.7380952380952381,0.6666666666666666,6.0,13.0,4.0,12.0,7.0,14.797993168595527,1.0,7.0,12.0,17.435463611435747,1.0,58.0,1,1,81.0,81.0,5.0
200810120sfo,0,1,2,0.3333333333333333,0.4,0.3333333333333333,1,0.5,0.6,0.0,41.5,5.0,190,44.0,0.5,0.0,0.3333333333333333,0.4,0.4,0.3333333333333333,0.4,0.5238095238095238,0.6,6.0,13.0,6.0,13.0,7.0,0.0,0.0,7.0,16.0,47.26924012146272,-3.0,24.0,1,1,64.0,64.0,13.0
200812080car,1,3,1,0.5833333333333334,0.5416666666666666,1.0,1,0.5,0.5833333333333334,0.5,40.0,-3.0,-175,38.0,0.0,1.0,0.5178571428571429,0.4,0.5416666666666666,0.5714285714285714,0.75,0.5517241379310345,0.5833333333333334,0.0,21.0,14.0,20.0,8.0,8.41770445256449,1.0,8.0,21.0,5.32777622202424,0.0,31.0,1,1,38.0,38.0,4.0
201012190dal,1,4,2,0.42857142857142855,0.46153846153846156,0.14285714285714285,1,0.5,0.5,0.5,44.0,-9.0,-450,45.0,0.0,1.0,0.5161290322580645,1.0,0.46153846153846156,0.5161290322580645,0.3076923076923077,0.46551724137931033,0.5,6.0,12.0,15.0,12.0,7.0,0.0,0.0,7.0,13.0,21.145480348187885,-1.0,0.0,1,0,68.0,68.0,0.0
201101160chi,1,2,1,0.5,0.59375,0.625,1,0.25,0.47058823529411764,0.25,43.0,-10.0,-450,40.0,0.0,0.0,0.484375,0.6,0.59375,0.5625,0.6875,0.42424242424242425,0.47058823529411764,6.0,12.0,19.0,12.0,14.0,0.25953879855897516,0.0,8.0,10.0,25.211218192509715,2.0,55.0,1,1,24.0,19.0,4.0
201109110crd,1,0,1,0.5,0.5,0.5,1,0.5,0.5,0.5,37.5,-6.5,-320,38.0,0.5,0.0,0.3125,0.4,0.5,0.3125,0.5,0.25,0.5,6.0,14.0,1.0,14.0,300.0,0.0,0.0,300.0,16.0,0.0,0.0,0.0,1,1,68.0,68.0,0.0
201111130mia,1,3,1,0.0,0.25,0.0,1,0.5,0.375,0.25,38.5,-4.0,-225,37.5,0.5,0.0,0.4166666666666667,0.4,0.25,0.3333333333333333,0.125,0.5208333333333334,0.375,6.0,13.0,10.0,12.0,7.0,19.346572179300914,1.0,7.0,13.0,13.382158304283351,0.0,58.0,1,1,79.0,79.0,19.0
201112040cle,0,4,1,0.4166666666666667,0.4090909090909091,0.5,1,0.4,0.5909090909090909,0.5,38.5,7.0,255,37.5,0.5,1.0,0.35185185185185186,0.4,0.4090909090909091,0.3333333333333333,0.36363636363636365,0.5517241379310345,0.5909090909090909,6.0,16.0,13.0,16.0,7.0,3.7076221039501935,0.0,10.0,16.0,2.039548475032982,0.0,0.0,1,1,54.0,54.0,30.0
201210140htx,0,2,1,1.0,0.8,1.0,2,0.5,0.4,0.0,46.5,-4.0,-195,47.5,0.5,0.0,0.717391304347826,0.8,0.8,0.6956521739130435,1.0,0.5909090909090909,0.4,6.0,20.0,6.0,21.0,6.0,24.06439853577948,-1.0,7.0,20.0,13.675520040183914,-1.0,0.0,1,1,68.0,68.0,0.0
201212020oti,0,1,1,0.4,0.36363636363636365,0.4,2,0.6,0.6363636363636364,1.0,48.0,7.0,250,48.0,0.0,1.0,0.37037037037037035,0.4,0.36363636363636365,0.48148148148148145,0.36363636363636365,0.6724137931034483,0.6363636363636364,6.0,12.0,13.0,13.0,7.0,7.777636709316006,-1.0,10.0,12.0,2.652695778101016,-1.0,60.0,1,1,66.0,66.0,19.0
201212230gnb,1,1,1,0.5714285714285714,0.6428571428571429,0.8571428571428571,1,0.2857142857142857,0.35714285714285715,0.5,44.0,-11.5,-635,47.0,0.5,0.0,0.6451612903225806,0.8,0.6428571428571429,0.8064516129032258,0.7142857142857143,0.36666666666666664,0.35714285714285715,6.0,12.0,16.0,12.0,7.0,2.676431224317191,0.0,6.0,12.0,8.434362281103416,0.0,68.0,1,1,24.0,14.0,9.0
201401120den,1,0,1,0.625,0.625,0.875,2,0.5625,0.6176470588235294,0.75,55.0,-7.5,-324,54.5,0.5,1.0,0.6212121212121212,0.8,0.625,0.7878787878787878,0.8125,0.5303030303030303,0.6176470588235294,6.0,15.0,19.0,14.0,14.0,1.6771961988523927,1.0,7.0,14.0,20.51426513994834,-2.0,20.0,1,1,41.0,41.0,17.0
201410050jax,0,1,1,0.0,0.0,0.0,1,0.5,0.25,0.5,46.5,6.0,215,45.5,0.5,0.0,0.275,0.0,0.0,0.2,0.0,0.5,0.25,6.0,13.0,5.0,10.0,7.0,35.56705755685307,3.0,7.0,13.0,10.251852930924244,0.0,30.0,1,1,71.0,71.0,10.0
201410190jax,1,1,1,0.0,0.16666666666666666,0.0,1,0.75,0.7,0.5,44.5,4.0,180,45.0,0.5,0.0,0.29545454545454547,0.2,0.16666666666666666,0.18181818181818182,0.0,0.4523809523809524,0.7,6.0,13.0,7.0,12.0,7.0,7.777636709316006,1.0,7.0,13.0,11.182391546176513,0.0,54.0,1,1,76.0,76.0,8.0
201411160kan,1,3,1,0.75,0.8333333333333334,0.75,1,0.25,0.4444444444444444,0.5,43.0,1.0,100,42.0,0.5,0.0,0.6346153846153846,0.9,0.8333333333333334,0.6538461538461539,0.6666666666666666,0.6071428571428571,0.4444444444444444,6.0,12.0,11.0,13.0,7.0,16.132848483271648,-1.0,7.0,10.0,29.12961322881235,2.0,65.0,1,1,21.0,10.0,8.0
201509130htx,0,1,1,0.5,0.5,0.5,1,0.5,0.5,0.5,40.5,0.0,-101,42.0,0.5,0.0,0.5625,0.6,0.5,0.5625,0.5,0.65625,0.5,6.0,12.0,1.0,12.0,300.0,0.0,0.0,300.0,12.0,0.0,0.0,0.0,1,1,68.0,68.0,0.0
201510110dal,0,2,1,0.0,0.25,0.5,1,1.0,0.8333333333333334,1.0,51.0,8.0,325,49.0,0.5,0.0,0.5454545454545454,0.4,0.25,0.6818181818181818,0.5,0.6136363636363636,0.8333333333333334,6.0,15.0,5.0,15.0,7.0,7.548936712637094,0.0,14.0,16.0,2.663470246755667,-1.0,0.0,1,0,68.0,68.0,0.0
201510180det,1,3,2,0.0,0.2,0.0,2,0.5,0.4,0.5,45.0,-3.5,-200,44.0,0.5,1.0,0.4318181818181818,0.2,0.2,0.5,0.0,0.42857142857142855,0.4,6.0,13.0,6.0,13.0,7.0,0.0,0.0,7.0,12.0,11.902386240624196,1.0,0.0,1,0,68.0,68.0,0.0
201510250car,1,4,1,0.5,0.8,1.0,1,0.3333333333333333,0.5,0.3333333333333333,46.0,-3.0,-145,47.0,0.5,0.0,0.5652173913043478,0.8,0.8,0.5869565217391305,1.0,0.5454545454545454,0.5,6.0,21.0,7.0,18.0,7.0,43.283874858765806,3.0,6.0,21.0,7.360572917810138,0.0,80.0,1,1,71.0,71.0,0.0
201512060rai,0,0,1,0.4,0.5454545454545454,0.4,1,0.5,0.5,0.5,46.0,3.0,135,44.0,0.5,1.0,0.5185185185185185,0.6,0.5454545454545454,0.2962962962962963,0.45454545454545453,0.6111111111111112,0.5454545454545454,6.0,13.0,13.0,15.0,7.0,35.46461898240697,-2.0,7.0,15.0,27.74701021042268,-2.0,95.0,1,1,57.0,57.0,3.0
200711120sea,1,1,1,0.625,0.4375,0.75,2,0.25,0.25,0.25,37.5,-8.5,-375,39.5,1.0,1.0,0.4375,0.4,0.4375,0.5,0.5,0.25,0.25,0.0,18.0,10.0,21.0,8.0,29.43931969683411,-3.0,8.0,18.0,28.930466429195903,-3.0,74.0,1,0,49.0,49.0,10.0
200711250chi,1,1,1,0.0,0.3,0.25,1,0.25,0.3,0.5,42.5,-1.0,-120,41.0,0.5,0.0,0.3,0.4,0.3,0.4,0.4,0.3,0.3,6.0,15.0,12.0,13.0,7.0,35.18508809737443,2.0,6.0,14.0,17.53175723702847,1.0,69.0,1,1,39.0,39.0,13.0
200811270det,0,0,2,0.1,0.4090909090909091,0.0,1,1.0,0.8636363636363636,1.0,44.0,11.0,430,43.5,0.5,0.0,0.4074074074074074,0.5,0.4090909090909091,0.25925925925925924,0.0,0.6428571428571429,0.8636363636363636,3.0,25.0,13.0,25.0,4.0,0.0,0.0,4.0,24.0,7.2107745506984235,1.0,0.0,1,0,68.0,68.0,0.0
200812280phi,1,1,1,0.7142857142857143,0.6,0.7142857142857143,1,0.42857142857142855,0.4666666666666667,0.25,41.0,-2.0,-130,43.0,0.0,1.0,0.5483870967741935,0.6,0.6,0.532258064516129,0.5666666666666667,0.5,0.4666666666666667,6.0,16.0,17.0,16.0,7.0,1.9661519946586024,0.0,8.0,15.0,16.380776326498193,1.0,68.0,1,1,62.0,62.0,17.0
200911120sfo,1,3,2,0.5,0.6875,0.5,1,0.25,0.5,0.25,43.5,-3.0,-180,43.5,0.5,0.0,0.5416666666666666,0.5,0.6875,0.4166666666666667,0.375,0.4583333333333333,0.5,3.0,17.0,10.0,17.0,4.0,0.0,0.0,4.0,19.0,35.01604632827929,-2.0,51.0,1,1,60.0,60.0,18.0
200911220rai,1,4,2,0.4,0.4444444444444444,0.2,2,0.75,0.6666666666666666,1.0,36.0,8.5,350,35.0,0.5,0.0,0.44,0.4,0.4444444444444444,0.28,0.2222222222222222,0.52,0.6666666666666666,6.0,13.0,11.0,13.0,7.0,0.0,0.0,7.0,16.0,42.27072829006971,-3.0,84.0,1,1,54.0,54.0,8.0
200912060cle,0,2,1,0.25,0.45454545454545453,0.0,1,0.6,0.5454545454545454,0.75,42.5,14.0,625,43.0,0.5,0.0,0.4444444444444444,0.4,0.45454545454545453,0.18518518518518517,0.09090909090909091,0.5,0.5454545454545454,6.0,16.0,13.0,16.0,7.0,3.7076221039501935,0.0,7.0,13.0,36.47832234769714,3.0,44.0,1,1,34.0,27.0,8.0
201010030atl,1,2,1,1.0,0.6666666666666666,1.0,2,0.0,0.3333333333333333,0.0,42.5,-7.0,-300,42.0,0.5,0.0,0.6842105263157895,0.8,0.6666666666666666,0.5789473684210527,0.6666666666666666,0.6052631578947368,0.3333333333333333,6.0,13.0,4.0,12.0,7.0,6.837996272373936,1.0,7.0,10.0,11.386754925974293,1.0,0.0,1,0,68.0,68.0,0.0
201010240rav,1,0,1,0.5,0.5833333333333334,1.0,1,0.5,0.2,0.0,40.0,-12.5,-650,37.0,0.5,0.0,0.5416666666666666,0.5,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.4523809523809524,0.2,6.0,13.0,7.0,13.0,7.0,6.051871671401402,0.0,14.0,13.0,0.39871217886949273,0.0,52.0,1,0,70.0,70.0,5.0
201012060nwe,1,1,1,0.5,0.5909090909090909,1.0,1,0.8,0.6363636363636364,1.0,44.5,-4.0,-220,47.0,0.0,1.0,0.5357142857142857,0.6,0.5909090909090909,0.6785714285714286,0.8181818181818182,0.6,0.6363636363636364,0.0,21.0,13.0,21.0,11.0,3.1061884777619135,0.0,11.0,21.0,0.813656752092239,0.0,0.0,1,0,27.0,15.0,16.0
201110160cin,1,4,1,0.5,0.8,0.5,1,0.5,0.4,0.0,40.5,-4.5,-240,38.0,0.5,0.0,0.5238095238095238,0.8,0.8,0.3333333333333333,0.6,0.4772727272727273,0.4,6.0,13.0,6.0,13.0,7.0,9.23136679382311,0.0,7.0,13.0,1.7769536000616362,0.0,41.0,1,0,71.0,71.0,16.0
201111130dal,1,2,2,0.25,0.4375,0.75,1,0.5,0.5625,0.3333333333333333,48.5,-4.5,-220,48.0,0.5,0.0,0.3958333333333333,0.4,0.4375,0.4166666666666667,0.5,0.5416666666666666,0.5625,6.0,12.0,10.0,12.0,7.0,0.0,0.0,7.0,13.0,20.87167144473102,-1.0,0.0,1,0,68.0,68.0,0.0
201111200min,0,1,1,0.625,0.5,0.25,2,1.0,0.6666666666666666,0.75,46.5,-2.0,-135,44.5,0.5,0.0,0.4,0.6,0.5,0.32,0.2222222222222222,0.56,0.6666666666666666,6.0,12.0,11.0,12.0,6.0,5.217279900062871,0.0,10.0,10.0,9.857396915893828,2.0,0.0,1,0,68.0,68.0,0.0
201312150rai,0,2,1,0.5,0.6153846153846154,0.5,2,0.8333333333333334,0.5384615384615384,0.75,44.0,6.5,215,41.0,0.0,1.0,0.4482758620689655,0.6,0.6153846153846154,0.27586206896551724,0.3076923076923077,0.41379310344827586,0.5384615384615384,6.0,13.0,15.0,16.0,7.0,48.22350054278273,-3.0,7.0,15.0,45.350858503301794,-3.0,39.0,1,1,64.0,64.0,6.0
201411090nor,0,0,1,0.6666666666666666,0.4375,1.0,1,0.5,0.4375,0.5,49.0,-6.0,-235,49.0,0.5,0.0,0.5384615384615384,0.5,0.4375,0.6153846153846154,0.5,0.5740740740740741,0.4375,6.0,12.0,10.0,13.0,10.0,3.9103993513133415,-1.0,7.0,10.0,32.74807083082911,2.0,0.0,1,0,68.0,68.0,0.0
201412140kan,1,4,1,0.6666666666666666,0.6538461538461539,0.6666666666666666,1,0.6666666666666666,0.5833333333333334,0.0,41.5,-11.0,-550,41.5,0.0,1.0,0.5833333333333334,0.4,0.6538461538461539,0.6,0.5384615384615384,0.5172413793103449,0.5384615384615384,6.0,12.0,15.0,11.0,7.0,18.616248845140632,1.0,7.0,10.0,27.74701021042268,2.0,78.0,1,1,58.0,58.0,16.0
201509130nyj,1,1,1,0.5,0.5,0.5,1,0.5,0.5,0.5,38.5,-3.5,-200,41.0,0.5,0.0,0.40625,0.8,0.5,0.25,0.5,0.59375,0.5,6.0,13.0,1.0,13.0,300.0,0.0,0.0,300.0,13.0,0.0,0.0,49.0,1,0,77.0,77.0,8.0
201511150rai,0,3,1,0.5,0.625,0.5,1,0.75,0.875,0.5,44.5,-3.0,-165,44.0,0.5,0.0,0.5416666666666666,0.6,0.625,0.2916666666666667,0.5,0.7083333333333334,0.875,6.0,13.0,10.0,16.0,7.0,42.27072829006971,-3.0,7.0,15.0,29.862585642614757,-2.0,50.0,1,1,62.0,62.0,31.0
201511290kan,1,2,1,0.3333333333333333,0.4444444444444444,0.3333333333333333,3,0.875,0.6111111111111112,0.75,40.5,-4.5,-220,42.5,0.5,0.0,0.5961538461538461,0.8,0.5,0.5384615384615384,0.5,0.5576923076923077,0.55,6.0,12.0,12.0,10.0,7.0,23.486778182445537,2.0,6.0,13.0,23.41797157832076,-1.0,99.0,1,1,35.0,30.0,7.0
201611270tam,1,2,1,0.2,0.5,0.2,1,0.6,0.55,0.625,46.5,5.0,200,45.0,0.5,0.0,0.46153846153846156,0.6,0.5,0.4230769230769231,0.5,0.5,0.55,6.0,16.0,12.0,15.0,7.0,16.31399631228351,1.0,7.0,13.0,44.398319454567186,3.0,0.0,1,1,81.0,81.0,6.0
201712240nwe,1,0,1,0.5,0.6153846153846154,0.6666666666666666,1,0.4166666666666667,0.5714285714285714,0.25,47.5,-11.0,-650,47.0,1.0,1.0,0.7575757575757576,0.8,0.6428571428571429,0.8484848484848485,0.7857142857142857,0.48333333333333334,0.5714285714285714,6.0,13.0,16.0,13.0,7.0,8.904613327343466,0.0,7.0,13.0,7.553602599349705,0.0,0.0,1,0,35.0,35.0,7.0
200709230rai,1,2,1,0.0,0.5,0.0,1,0.5,0.5,0.5,41.5,-3.0,-160,37.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,6.0,13.0,3.0,14.0,7.0,17.295681034350757,-1.0,7.0,16.0,40.674765407657866,-3.0,63.0,1,1,67.0,67.0,10.0
200712230clt,1,2,1,0.6666666666666666,0.5714285714285714,0.8333333333333334,1,0.2857142857142857,0.5,0.25,45.0,-6.5,-290,48.0,1.0,1.0,0.5714285714285714,0.4,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.5,0.5,6.0,13.0,16.0,10.0,7.0,36.09334909143928,3.0,10.0,12.0,5.032024506205744,1.0,0.0,1,0,68.0,68.0,0.0
200801120gnb,1,4,2,0.8125,0.78125,0.875,1,0.375,0.6176470588235294,0.5,44.0,-7.5,-320,43.0,0.5,0.0,0.78125,0.6,0.78125,0.8125,0.8125,0.6176470588235294,0.6176470588235294,5.0,16.0,19.0,16.0,13.0,0.0,0.0,7.0,14.0,34.40874984506847,2.0,81.0,1,1,31.0,0.0,4.0
200809210sea,1,0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,44.0,-8.0,-370,44.0,0.5,1.0,0.525,0.2,0.0,0.55,0.0,0.2777777777777778,0.0,6.0,13.0,3.0,13.0,7.0,0.0,0.0,7.0,15.0,33.369099154704486,-2.0,77.0,1,0,59.0,59.0,5.0
200910110car,1,3,1,0.0,0.0,0.0,1,0.25,0.125,0.0,38.0,-5.0,-250,37.5,0.5,0.0,0.475,0.2,0.0,0.6,0.0,0.35,0.125,6.0,13.0,5.0,12.0,13.0,2.223284494097701,1.0,7.0,13.0,5.42803940277703,0.0,68.0,1,1,70.0,70.0,7.0
201010030jax,1,1,2,0.5,0.3333333333333333,0.5,2,0.5,0.6666666666666666,0.5,45.5,7.0,280,46.5,0.5,1.0,0.3157894736842105,0.2,0.3333333333333333,0.42105263157894735,0.3333333333333333,0.6363636363636364,0.6666666666666666,6.0,16.0,4.0,16.0,7.0,0.0,0.0,7.0,16.0,25.20868315184273,2.0,30.0,1,1,80.0,80.0,10.0
201110100det,1,1,1,1.0,0.875,1.0,1,0.0,0.25,0.0,47.5,-7.0,-300,46.5,0.5,1.0,0.775,0.9,0.875,0.5,1.0,0.5227272727272727,0.25,0.0,21.0,5.0,20.0,8.0,12.188092177618396,1.0,8.0,20.0,3.2932015777554953,1.0,0.0,1,0,68.0,68.0,0.0
201209160buf,1,2,1,0.5,0.0,0.5,1,0.5,0.0,0.5,45.0,-3.0,-165,44.0,0.5,0.0,0.38235294117647056,0.2,0.0,0.35294117647058826,0.0,0.5294117647058824,0.0,6.0,13.0,2.0,13.0,7.0,5.1041568164688,0.0,7.0,12.0,16.132848483271648,1.0,55.0,1,0,66.0,66.0,11.0
