game_id,label,fold,home_field___h_consecutive_home,home_field___h_home__close_wr_last_4_games,home_field___h_home__close_wr_last_8_games,home_field___h_home__close_wr_ytd,home_field___h_home__open_wr_last_4_games,home_field___h_home__open_wr_last_8_games,home_field___h_home__open_wr_ytd,home_field___h_home__ovr_wr_last_4_games,home_field___h_home__ovr_wr_last_8_games,home_field___h_home__ovr_wr_ytd,home_field___h_home__pfr_wr_last_4_games,home_field___h_home__pfr_wr_last_8_games,home_field___h_home__pfr_wr_ytd,home_field___h_is_home,home_field___v_consecutive_visitor,home_field___v_is_home,home_field___v_visitor__close_wr_last_4_games,home_field___v_visitor__close_wr_last_8_games,home_field___v_visitor__close_wr_ytd,home_field___v_visitor__open_wr_last_4_games,home_field___v_visitor__open_wr_last_8_games,home_field___v_visitor__open_wr_ytd,home_field___v_visitor__ovr_wr_last_4_games,home_field___v_visitor__ovr_wr_last_8_games,home_field___v_visitor__ovr_wr_ytd,home_field___v_visitor__pfr_wr_last_4_games,home_field___v_visitor__pfr_wr_last_8_games,home_field___v_visitor__pfr_wr_ytd,line___close_ou,line___h_close_line,line___h_ml,line___h_open_line,line___h_pfr_line,line___open_ou,line___pfr_ou,line___v_ml,matchup___h_wr_past_2_seasons,matchup___h_wr_past_3_seasons,matchup___h_wr_past_5_games,matchup___h_wr_ytd,matchup___is_same_conf,matchup___is_same_division,team_history___h_close_wr_past_2_seasons,team_history___h_close_wr_past_3_seasons,team_history___h_close_wr_past_5_games,team_history___h_close_wr_ytd,team_history___h_open_wr_past_2_seasons,team_history___h_open_wr_past_3_seasons,team_history___h_open_wr_past_5_games,team_history___h_open_wr_ytd,team_history___h_ovr_wr_past_2_seasons,team_history___h_ovr_wr_past_3_seasons,team_history___h_ovr_wr_past_5_games,team_history___h_ovr_wr_ytd,team_history___h_pfr_wr_past_2_seasons,team_history___h_pfr_wr_past_3_seasons,team_history___h_pfr_wr_past_5_games,team_history___h_pfr_wr_ytd,team_history___v_close_wr_past_2_seasons,team_history___v_close_wr_past_3_seasons,team_history___v_close_wr_past_5_games,team_history___v_close_wr_ytd,team_history___v_open_wr_past_2_seasons,team_history___v_open_wr_past_3_seasons,team_history___v_open_wr_past_5_games,team_history___v_open_wr_ytd,team_history___v_ovr_wr_past_2_seasons,team_history___v_ovr_wr_past_3_seasons,team_history___v_ovr_wr_past_5_games,team_history___v_ovr_wr_ytd,team_history___v_pfr_wr_past_2_seasons,team_history___v_pfr_wr_past_3_seasons,team_history___v_pfr_wr_past_5_games,team_history___v_pfr_wr_ytd,time_date___day_of_week,time_date___game_time_eastern,time_date___game_time_local,time_date___is_playoffs,time_date___is_sunday,time_date___is_superbowl,time_date___week_id,travel___h_body_clock_from_last_wk,travel___h_days_since_last_game,travel___h_same_stadium_last_game,travel___h_travel_from_last_10_days,travel___h_travel_from_last_game,travel___h_travel_from_last_game_decay,travel___h_tz_change_last_10_days,travel___h_tz_change_last_game,travel___v_body_clock_from_last_wk,travel___v_days_since_last_game,travel___v_dist_from_home,travel___v_home_body_time,travel___v_same_stadium_last_game,travel___v_travel_from_last_10_days,travel___v_travel_from_last_game,travel___v_travel_from_last_game_decay,travel___v_tz_change_last_10_days,travel___v_tz_change_last_game,weather___humidity_pct,weather___is_dome,weather___is_grass,weather___temperature,weather___wind_chill,weather___wind_mph
201312290rai,0,3,1,0.25,0.42857142857142855,0.5333333333333333,0.25,0.42857142857142855,0.4666666666666667,0.25,0.42857142857142855,0.26666666666666666,0.25,0.42857142857142855,0.5333333333333333,1.0,2,0.0,0.75,0.5714285714285714,0.6,0.75,0.5714285714285714,0.6666666666666666,0.75,0.7142857142857143,0.8,0.75,0.5714285714285714,0.6,54.5,10.0,400,10.5,10.0,53.5,53.5,-525,0.0,0.19999999999999996,0.19999999999999996,0.0,1.0,1.0,0.41935483870967744,0.48936170212765956,0.2,0.5333333333333333,0.3870967741935484,0.43617021276595747,0.2,0.4666666666666667,0.25806451612903225,0.3404255319148936,0.0,0.26666666666666666,0.41935483870967744,0.48936170212765956,0.2,0.5333333333333333,0.609375,0.56,0.6,0.6,0.671875,0.61,0.6,0.6666666666666666,0.78125,0.68,0.6,0.8,0.625,0.56,0.6,0.6,6.0,16.0,13.0,0.0,1.0,0.0,17.0,13.0,7.0,0,7.1066775490731375,7.1066775490731375,7.1066775490731375,0.0,0.0,15.0,7.0,17.295681034350757,14.0,0,27.977943380016345,27.977943380016345,27.977943380016345,-2.0,-2.0,16.0,1,1,70.0,70.0,8.0
201412140cle,0,3,2,0.5,0.5714285714285714,0.5769230769230769,0.5,0.5714285714285714,0.6153846153846154,0.5,0.5714285714285714,0.5384615384615384,0.5,0.6428571428571429,0.6538461538461539,1.0,1,0.0,0.5,0.5,0.5,0.5,0.5,0.4230769230769231,0.75,0.6666666666666666,0.6538461538461539,0.5,0.5,0.5,44.0,-2.0,-130,2.5,-1.0,44.0,44.0,110,0.6666666666666667,0.6,0.6,1.0,1.0,1.0,0.46551724137931033,0.4888888888888889,0.6,0.5769230769230769,0.4827586206896552,0.5,0.6,0.6153846153846154,0.3793103448275862,0.35555555555555557,0.4,0.5384615384615384,0.5,0.5111111111111111,0.6,0.6538461538461539,0.5666666666666667,0.5638297872340425,0.4,0.5,0.5666666666666667,0.5638297872340425,0.4,0.4230769230769231,0.65,0.6276595744680851,0.6,0.6538461538461539,0.5666666666666667,0.5638297872340425,0.4,0.5,6.0,13.0,13.0,0.0,1.0,0.0,15.0,13.0,7.0,1,0.0,0.0,0.0,0.0,0.0,13.0,7.0,3.7076221039501935,13.0,0,3.7076221039501935,3.7076221039501935,3.7076221039501935,0.0,0.0,94.0,1,1,43.0,43.0,7.0
201512060ram,0,2,1,0.5,0.6,0.4090909090909091,0.5,0.6,0.4090909090909091,0.5,0.6,0.36363636363636365,0.5,0.6,0.36363636363636365,1.0,2,0.0,0.5,0.6666666666666666,0.5454545454545454,0.5,0.6666666666666666,0.6363636363636364,0.75,0.8333333333333334,0.8181818181818182,0.5,0.6666666666666666,0.5909090909090909,43.5,3.5,175,6.0,4.5,44.5,43.0,-200,0.33333333333333337,0.4,0.4,1.0,1.0,1.0,0.42592592592592593,0.43023255813953487,0.3,0.4090909090909091,0.46296296296296297,0.46511627906976744,0.3,0.4090909090909091,0.37037037037037035,0.3953488372093023,0.2,0.36363636363636365,0.4444444444444444,0.4418604651162791,0.2,0.36363636363636365,0.6071428571428571,0.625,0.4,0.5454545454545454,0.6428571428571429,0.6477272727272727,0.6,0.6363636363636364,0.7142857142857143,0.6818181818181818,1.0,0.8181818181818182,0.625,0.6363636363636364,0.5,0.5909090909090909,6.0,13.0,12.0,0.0,1.0,0.0,13.0,13.0,7.0,0,5.691410329654673,5.691410329654673,5.691410329654673,-1.0,-1.0,10.0,7.0,22.6565774911062,11.0,0,31.805174251692133,31.805174251692133,31.805174251692133,2.0,2.0,0.0,1,0,68.0,68.0,0.0
201512200sdg,1,2,1,0.0,0.14285714285714285,0.38461538461538464,0.0,0.14285714285714285,0.38461538461538464,0.0,0.2857142857142857,0.23076923076923078,0.0,0.14285714285714285,0.38461538461538464,1.0,1,0.0,0.25,0.42857142857142855,0.3333333333333333,0.25,0.42857142857142855,0.3333333333333333,0.25,0.42857142857142855,0.4166666666666667,0.25,0.42857142857142855,0.3333333333333333,47.0,0.0,-119,-1.5,-1.5,45.5,46.0,-101,0.0,0.0,0.4,0.5,1.0,0.0,0.41379310344827586,0.5,0.4,0.38461538461538464,0.41379310344827586,0.5,0.4,0.38461538461538464,0.41379310344827586,0.46808510638297873,0.2,0.23076923076923078,0.41379310344827586,0.5,0.4,0.38461538461538464,0.3793103448275862,0.43333333333333335,0.2,0.3076923076923077,0.41379310344827586,0.4444444444444444,0.2,0.3076923076923077,0.4482758620689655,0.4666666666666667,0.4,0.38461538461538464,0.3793103448275862,0.43333333333333335,0.2,0.3076923076923077,6.0,16.0,13.0,0.0,1.0,0.0,15.0,15.0,7.0,0,23.486778182445537,23.486778182445537,23.486778182445537,-2.0,-2.0,16.0,6.0,37.50674063821729,16.0,0,37.50674063821729,37.50674063821729,37.50674063821729,-3.0,-3.0,49.0,1,1,61.0,61.0,11.0
201609180det,0,1,1,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,48.0,-6.0,-270,-5.0,-6.0,47.0,48.0,230,0.5,0.5,0.0,0.5,0.0,0.0,0.47058823529411764,0.4852941176470588,0.8,1.0,0.5,0.4852941176470588,0.8,1.0,0.47058823529411764,0.5588235294117647,0.8,1.0,0.5,0.4852941176470588,0.8,1.0,0.2647058823529412,0.24242424242424243,0.0,0.0,0.35294117647058826,0.2727272727272727,0.0,0.0,0.17647058823529413,0.15151515151515152,0.0,0.0,0.3235294117647059,0.25757575757575757,0.0,0.0,6.0,13.0,13.0,0.0,1.0,0.0,2.0,13.0,7.0,0,4.047168041934027,4.047168041934027,4.047168041934027,0.0,0.0,12.0,7.0,7.2107745506984235,12.0,0,7.2107745506984235,7.2107745506984235,7.2107745506984235,1.0,1.0,0.0,1,0,68.0,68.0,0.0
200709090sea,1,2,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,41.0,-6.0,-275,-6.0,-6.0,41.0,41.0,235,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.0,16.0,13.0,0.0,1.0,0.0,1.0,13.0,300.0,0,0.0,0.0,0.0,0.0,0.0,13.0,300.0,44.398319454567186,16.0,0,0.0,0.0,0.0,0.0,0.0,51.0,1,0,67.0,67.0,12.0
200810050dal,0,0,2,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.75,0.0,0.0,0.5,1.0,1,0.0,0.5,0.5,0.25,0.5,0.5,0.25,0.0,0.0,0.0,0.5,0.5,0.25,46.0,-16.0,-1100,-18.0,-16.0,45.5,46.0,700,0.5,0.5,0.5,0.5,0.0,0.0,0.5238095238095238,0.5238095238095238,0.4,0.5,0.5,0.5,0.4,0.5,0.7619047619047619,0.7619047619047619,0.6,0.75,0.5238095238095238,0.5238095238095238,0.4,0.5,0.375,0.375,0.4,0.25,0.425,0.425,0.4,0.25,0.35,0.35,0.2,0.0,0.375,0.375,0.4,0.25,6.0,16.0,15.0,0.0,1.0,0.0,5.0,15.0,7.0,1,0.0,0.0,0.0,0.0,0.0,16.0,7.0,13.883841327240809,16.0,0,13.883841327240809,13.883841327240809,13.883841327240809,-1.0,-1.0,32.0,1,0,87.0,87.0,0.0
200810260phi,1,3,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,45.5,-9.0,-400,-8.5,-9.5,46.0,45.0,320,0.5,0.5,0.5,0.5,1.0,0.0,0.5454545454545454,0.5454545454545454,0.6,0.6666666666666666,0.5454545454545454,0.5454545454545454,0.6,0.6666666666666666,0.5,0.5,0.4,0.5,0.5454545454545454,0.5454545454545454,0.6,0.6666666666666666,0.5227272727272727,0.5227272727272727,0.6,0.6666666666666666,0.5454545454545454,0.5454545454545454,0.6,0.6666666666666666,0.36363636363636365,0.36363636363636365,0.6,0.6666666666666666,0.5454545454545454,0.5454545454545454,0.6,0.6666666666666666,6.0,13.0,13.0,0.0,1.0,0.0,8.0,10.0,14.0,0,0.0,47.26924012146272,4.583791161325281,0.0,3.0,13.0,14.0,11.0901705423722,13.0,0,0.0,11.0901705423722,1.0754356443871393,0.0,0.0,50.0,1,1,63.0,63.0,10.0
200909270buf,0,3,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51.0,5.5,200,6.0,5.5,53.0,51.5,-240,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5588235294117647,0.8,1.0,0.5,0.5147058823529411,0.8,1.0,0.4444444444444444,0.4411764705882353,0.4,0.5,0.5,0.5588235294117647,0.8,1.0,0.6944444444444444,0.5441176470588235,0.7,1.0,0.75,0.5735294117647058,0.9,1.0,0.5555555555555556,0.5,0.6,1.0,0.6944444444444444,0.5441176470588235,0.7,1.0,6.0,16.0,16.0,0.0,1.0,0.0,3.0,16.0,7.0,1,0.0,0.0,0.0,0.0,0.0,16.0,7.0,17.08773272090244,15.0,0,4.6212429171057305,4.6212429171057305,4.6212429171057305,0.0,0.0,85.0,1,0,64.0,64.0,9.0
201010170gnb,0,2,1,0.5,0.5,0.4,0.5,0.5,0.4,1.0,1.0,0.6,0.5,0.5,0.4,1.0,1,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,44.0,-3.0,-160,-3.0,-3.0,44.0,44.0,140,0.5,0.5,0.5,0.5,0.0,0.0,0.6136363636363636,0.5526315789473685,0.4,0.4,0.6136363636363636,0.5657894736842105,0.4,0.4,0.6363636363636364,0.5263157894736842,0.6,0.6,0.6136363636363636,0.5657894736842105,0.4,0.4,0.5,0.4864864864864865,0.4,0.5,0.475,0.47297297297297297,0.4,0.5,0.45,0.5405405405405406,0.4,0.5,0.5,0.4864864864864865,0.4,0.5,6.0,13.0,12.0,0.0,1.0,0.0,6.0,13.0,7.0,0,12.517138241646927,12.517138241646927,12.517138241646927,-1.0,-1.0,13.0,13.0,20.126092014541722,13.0,0,0.0,20.126092014541722,2.7237703281073986,0.0,-1.0,45.0,1,1,57.0,57.0,11.0
201012190ram,0,4,1,0.75,0.6666666666666666,0.6923076923076923,0.75,0.6666666666666666,0.6538461538461539,0.75,0.6666666666666666,0.46153846153846156,0.75,0.6666666666666666,0.6923076923076923,1.0,2,0.0,0.25,0.42857142857142855,0.5384615384615384,0.25,0.2857142857142857,0.46153846153846156,0.25,0.2857142857142857,0.6153846153846154,0.25,0.42857142857142855,0.5384615384615384,42.5,-3.0,-155,1.0,-3.0,43.5,42.5,135,0.5,0.5,0.5,0.5,0.0,0.0,0.5517241379310345,0.4777777777777778,0.6,0.6923076923076923,0.5344827586206896,0.4666666666666667,0.6,0.6538461538461539,0.2413793103448276,0.2,0.4,0.46153846153846156,0.5517241379310345,0.4888888888888889,0.6,0.6923076923076923,0.4827586206896552,0.4888888888888889,0.4,0.5384615384615384,0.4482758620689655,0.4666666666666667,0.4,0.46153846153846156,0.41379310344827586,0.3111111111111111,0.6,0.6153846153846154,0.4827586206896552,0.4888888888888889,0.4,0.5384615384615384,6.0,13.0,12.0,0.0,1.0,0.0,15.0,12.0,7.0,0,8.682615507581799,8.682615507581799,8.682615507581799,0.0,0.0,10.0,7.0,4.315388488942803,12.0,0,27.558824876385785,27.558824876385785,27.558824876385785,2.0,2.0,0.0,1,0,68.0,68.0,0.0
201110160was,0,0,1,0.5,0.5,0.75,0.5,0.5,0.75,1.0,1.0,0.75,0.5,0.5,0.75,1.0,2,0.0,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.2,46.5,3.0,130,1.5,3.0,47.5,46.5,-150,0.5,0.25,0.4,0.5,1.0,1.0,0.625,0.5416666666666666,0.8,0.75,0.65,0.5694444444444444,0.8,0.75,0.45,0.3611111111111111,0.6,0.75,0.65,0.5555555555555556,0.8,0.75,0.4090909090909091,0.46153846153846156,0.2,0.2,0.4090909090909091,0.46153846153846156,0.2,0.2,0.5,0.5641025641025641,0.2,0.2,0.36363636363636365,0.4358974358974359,0.2,0.2,6.0,13.0,13.0,0.0,1.0,0.0,6.0,12.0,14.0,0,0.0,13.327007585684788,1.2923461308285267,0.0,1.0,13.0,7.0,1.9661519946586024,13.0,0,4.317857575464938,4.317857575464938,4.317857575464938,0.0,0.0,26.0,1,1,68.0,68.0,7.0
201110300phi,1,4,1,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1,0.0,0.8333333333333334,0.8333333333333334,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333334,0.8333333333333334,0.5833333333333334,49.5,-3.0,-170,-3.5,-3.0,51.0,49.5,150,0.5,0.19999999999999996,0.19999999999999996,0.5,1.0,1.0,0.43478260869565216,0.475,0.2,0.3333333333333333,0.43478260869565216,0.475,0.2,0.3333333333333333,0.5217391304347826,0.575,0.2,0.3333333333333333,0.391304347826087,0.45,0.2,0.3333333333333333,0.4318181818181818,0.4875,0.5,0.5833333333333334,0.4318181818181818,0.4875,0.5,0.5833333333333334,0.4090909090909091,0.525,0.6,0.5,0.4772727272727273,0.5125,0.5,0.5833333333333334,6.0,20.0,20.0,0.0,1.0,0.0,8.0,20.0,14.0,0,0.0,1.9661519946586024,0.19066162501829714,0.0,0.0,19.0,7.0,23.062611026960933,19.0,0,23.062611026960933,23.062611026960933,23.062611026960933,1.0,1.0,64.0,1,1,42.0,42.0,5.0
201211250crd,0,4,1,0.25,0.4,0.45,0.25,0.4,0.4,0.5,0.6,0.4,0.25,0.4,0.4,1.0,1,0.0,0.75,0.75,0.6666666666666666,0.625,0.625,0.6111111111111112,0.125,0.125,0.3888888888888889,0.75,0.75,0.6666666666666666,36.0,-1.0,-125,-3.0,-1.0,37.5,36.5,105,0.6666666666666666,0.6,0.6,0.0,1.0,1.0,0.5192307692307693,0.44047619047619047,0.3,0.45,0.4807692307692308,0.4166666666666667,0.2,0.4,0.46153846153846156,0.40476190476190477,0.0,0.4,0.4807692307692308,0.4166666666666667,0.2,0.4,0.36538461538461536,0.4642857142857143,0.4,0.6,0.3269230769230769,0.42857142857142855,0.3,0.55,0.21153846153846154,0.2976190476190476,0.1,0.35,0.36538461538461536,0.4642857142857143,0.4,0.6,6.0,16.0,14.0,0.0,1.0,0.0,12.0,16.0,7.0,0,27.862453454424998,27.862453454424998,27.862453454424998,-2.0,-2.0,15.0,7.0,22.6565774911062,15.0,0,22.6565774911062,22.6565774911062,22.6565774911062,-1.0,-1.0,0.0,1,1,68.0,68.0,0.0
201311030ram,0,1,2,0.5,0.5,0.375,0.5,0.5,0.4375,0.5,0.5,0.375,0.5,0.5,0.375,1.0,1,0.0,1.0,1.0,0.6428571428571429,1.0,1.0,0.6428571428571429,0.3333333333333333,0.3333333333333333,0.42857142857142855,1.0,1.0,0.6428571428571429,41.0,3.0,145,3.0,3.0,41.0,41.0,-170,0.5,0.5,0.0,0.5,0.0,0.0,0.5833333333333334,0.4375,0.6,0.375,0.5833333333333334,0.425,0.6,0.4375,0.4375,0.3125,0.4,0.375,0.5833333333333334,0.4375,0.6,0.375,0.45652173913043476,0.4230769230769231,0.5,0.6428571428571429,0.5,0.5,0.5,0.6428571428571429,0.391304347826087,0.46153846153846156,0.4,0.42857142857142855,0.4782608695652174,0.46153846153846156,0.5,0.6428571428571429,6.0,13.0,12.0,0.0,1.0,0.0,9.0,12.0,6.0,1,0.0,0.0,0.0,0.0,0.0,12.0,14.0,4.214317520133004,12.0,0,0.0,4.214317520133004,0.4086706566504071,0.0,0.0,0.0,1,0,68.0,68.0,0.0
201510040nor,1,3,1,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,48.0,-3.0,-150,-3.0,-3.0,47.0,48.0,130,0.0,0.5,0.6,0.5,1.0,0.0,0.34210526315789475,0.4594594594594595,0.2,0.3333333333333333,0.3157894736842105,0.4594594594594595,0.0,0.0,0.3684210526315789,0.5135135135135135,0.2,0.0,0.3684210526315789,0.4594594594594595,0.2,0.3333333333333333,0.5714285714285714,0.5675675675675675,0.4,0.3333333333333333,0.5952380952380952,0.5675675675675675,0.4,0.3333333333333333,0.7142857142857143,0.6216216216216216,0.6,0.6666666666666666,0.5714285714285714,0.5675675675675675,0.4,0.3333333333333333,6.0,21.0,20.0,0.0,1.0,0.0,4.0,21.0,7.0,0,10.629567234318609,10.629567234318609,10.629567234318609,-1.0,-1.0,20.0,7.0,7.548936712637094,20.0,0,7.548936712637094,7.548936712637094,7.548936712637094,0.0,0.0,0.0,1,0,68.0,68.0,0.0
201609180car,1,0,1,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,1.0,1,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,45.0,-12.0,-650,-11.5,-12.0,44.5,44.5,475,0.5,0.5,0.75,0.5,1.0,0.0,0.65,0.5789473684210527,0.6,0.0,0.725,0.5921052631578947,0.7,0.5,0.85,0.6710526315789473,0.6,0.0,0.65,0.5526315789473685,0.6,0.0,0.47058823529411764,0.4090909090909091,0.4,1.0,0.47058823529411764,0.4090909090909091,0.4,1.0,0.35294117647058826,0.42424242424242425,0.4,1.0,0.47058823529411764,0.3939393939393939,0.4,1.0,6.0,13.0,13.0,0.0,1.0,0.0,2.0,11.0,10.0,0,24.58591850413564,24.58591850413564,9.044654184943179,2.0,2.0,10.0,6.0,41.17482057929699,10.0,0,41.17482057929699,41.17482057929699,41.17482057929699,3.0,3.0,60.0,1,1,82.0,82.0,4.0
201610090rav,0,3,2,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.5,1.0,1,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,44.5,-4.0,-199,-3.5,-4.0,47.0,44.5,169,0.5,0.5,0.5,0.5,0.0,0.0,0.45,0.5,0.8,0.75,0.35,0.4868421052631579,0.4,0.5,0.4,0.5,0.6,0.75,0.425,0.47368421052631576,0.6,0.5,0.5238095238095238,0.43243243243243246,0.4,0.5,0.5238095238095238,0.43243243243243246,0.4,0.5,0.5238095238095238,0.40540540540540543,0.4,0.5,0.5238095238095238,0.43243243243243246,0.4,0.5,6.0,13.0,13.0,0.0,1.0,0.0,5.0,13.0,7.0,1,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.4421615474009458,13.0,0,0.4421615474009458,0.4421615474009458,0.4421615474009458,0.0,0.0,53.0,1,1,62.0,62.0,16.0
201610160mia,1,4,2,0.0,0.0,0.2,0.0,0.0,0.2,0.5,0.5,0.2,0.0,0.0,0.2,1.0,1,0.0,0.5,0.5,0.8,0.5,0.5,0.8,0.5,0.5,0.8,0.5,0.5,0.8,49.5,7.5,290,7.5,7.5,48.0,49.5,-350,0.5,0.5,0.25,0.5,1.0,0.0,0.2857142857142857,0.35135135135135137,0.2,0.2,0.2857142857142857,0.3783783783783784,0.2,0.2,0.3333333333333333,0.40540540540540543,0.2,0.2,0.2857142857142857,0.35135135135135137,0.2,0.2,0.6304347826086957,0.5875,0.8,0.8,0.5869565217391305,0.5625,0.8,0.8,0.6521739130434783,0.65,0.8,0.8,0.6304347826086957,0.5875,0.8,0.8,6.0,13.0,13.0,0.0,1.0,0.0,6.0,13.0,7.0,1,0.0,0.0,0.0,0.0,0.0,13.0,7.0,14.490326963036415,13.0,0,14.490326963036415,14.490326963036415,14.490326963036415,0.0,0.0,79.0,1,1,81.0,81.0,15.0
201610230nyj,1,4,1,0.0,0.0,0.16666666666666666,0.25,0.25,0.25,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,1.0,2,0.0,0.8333333333333334,0.8333333333333334,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,40.5,-2.0,-134,-1.0,-2.5,41.5,40.0,114,0.5,0.5,0.0,0.5,1.0,0.0,0.45454545454545453,0.4342105263157895,0.2,0.16666666666666666,0.5,0.5,0.2,0.25,0.5,0.39473684210526316,0.2,0.16666666666666666,0.4772727272727273,0.4605263157894737,0.2,0.16666666666666666,0.4318181818181818,0.4875,0.5,0.5833333333333334,0.3181818181818182,0.4625,0.2,0.3333333333333333,0.36363636363636365,0.475,0.4,0.5,0.38636363636363635,0.45,0.2,0.3333333333333333,6.0,13.0,13.0,0.0,1.0,0.0,7.0,11.0,6.0,0,38.87698759292064,38.87698759292064,38.87698759292064,2.0,2.0,13.0,7.0,2.97524812050778,13.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,68.0,68.0,0.0
201612180crd,0,3,1,0.5,0.42857142857142855,0.3076923076923077,0.5,0.42857142857142855,0.3076923076923077,0.875,0.6428571428571429,0.4230769230769231,0.5,0.42857142857142855,0.3076923076923077,1.0,2,0.0,0.75,0.8333333333333334,0.6153846153846154,0.75,0.8333333333333334,0.6153846153846154,0.25,0.3333333333333333,0.38461538461538464,0.75,0.8333333333333334,0.6153846153846154,48.0,-3.0,-160,-3.0,-3.0,50.0,48.5,140,1.0,1.0,0.4,0.5,1.0,0.0,0.41935483870967744,0.5,0.2,0.3076923076923077,0.45161290322580644,0.5208333333333334,0.2,0.3076923076923077,0.6290322580645161,0.6354166666666666,0.4,0.4230769230769231,0.43548387096774194,0.5104166666666666,0.2,0.3076923076923077,0.5689655172413793,0.4888888888888889,0.4,0.6153846153846154,0.5344827586206896,0.4777777777777778,0.4,0.6153846153846154,0.41379310344827586,0.4222222222222222,0.2,0.38461538461538464,0.5689655172413793,0.5,0.4,0.6153846153846154,6.0,16.0,14.0,0.0,1.0,0.0,15.0,16.0,7.0,0,32.9060483702571,32.9060483702571,32.9060483702571,-2.0,-2.0,16.0,7.0,22.46790223009261,15.0,0,30.27258229616033,30.27258229616033,30.27258229616033,-2.0,-2.0,0.0,1,1,68.0,68.0,0.0
201710080phi,1,0,1,0.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.75,0.0,0.0,0.5,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,44.5,-6.5,-300,-6.0,-6.0,45.5,45.0,240,0.5,0.0,0.19999999999999996,0.5,1.0,0.0,0.5,0.4722222222222222,0.6,0.5,0.5,0.4722222222222222,0.6,0.5,0.5,0.4722222222222222,0.8,0.75,0.5,0.4722222222222222,0.6,0.5,0.3,0.39473684210526316,0.2,0.0,0.3,0.42105263157894735,0.2,0.0,0.475,0.618421052631579,0.6,0.5,0.3,0.40789473684210525,0.2,0.0,6.0,13.0,13.0,0.0,1.0,0.0,5.0,10.0,7.0,0,43.51428568526548,43.51428568526548,43.51428568526548,3.0,3.0,11.0,7.0,37.63852229151537,11.0,0,37.63852229151537,37.63852229151537,37.63852229151537,2.0,2.0,0.0,1,1,25.0,25.0,10.0
